2016-01-09	6273	274947	382900	150281
2016-01-10	4414	279362	387913	152322
2016-01-11	5492	284854	393503	154488
2016-01-12	6481	291336	400856	157520
2016-01-13	6596	297930	409408	160451
2016-01-14	6295	304219	418201	163609
2016-01-15	5909	310126	426006	166469
2016-01-16	5557	315691	432782	169032
2016-01-17	4179	319873	438335	170905
2016-01-18	4826	324697	443482	172958
2016-01-19	5693	330387	450498	175594
2016-01-20	5911	336294	457458	178257
2016-01-21	6641	342897	466026	181636
2016-01-22	7555	350409	474898	185102
2016-01-23	6590	356960	482989	188307
2016-01-24	6690	363642	490700	191872
2016-01-25	5189	368727	496432	194146
2016-01-26	6576	374917	504559	197280
2016-01-27	6819	381507	512357	200497
2016-01-28	28354	409579	1807498	881473
2016-01-29	9341	418515	1877306	887227
2016-01-30	14060	432306	1893372	897372
2016-01-31	15446	447606	1911978	909398
2016-02-01	9970	457446	1922299	913436
2016-02-02	12715	469949	1934450	918602
2016-02-03	17936	485546	1953103	931442
2016-02-04	14640	498774	1969782	941372
2016-02-05	12456	510654	1983476	948983
2016-02-06	12380	522546	1996049	955673
2016-02-07	18070	540286	2014370	969410
2016-02-08	20214	560076	2034455	984646
2016-02-09	14509	572657	2049669	994662
2016-02-10	12722	584434	2066041	1002112
2016-02-11	11430	595307	2078151	1007865
2016-02-12	16133	610864	2099203	1018117
2016-02-13	27123	637668	2142021	1039797
2016-02-14	11339	648633	2151549	1044748
2016-02-15	10756	658335	2160530	1049412
2016-02-16	15603	671544	2172313	1054648
2016-02-17	12565	683278	2184386	1060077
2016-02-18	13884	696628	2195971	1065293
2016-02-19	12533	708720	2207450	1070363
2016-02-20	15248	723584	2219376	1076250
2016-02-21	10518	733796	2230016	1081834
2016-02-22	11574	744766	2240308	1087193
2016-02-23	13936	756684	2255421	1094013
2016-02-24	12857	768805	2267826	1099765
2016-02-25	12022	780354	2280106	1105027
2016-02-26	12538	792558	2292787	1110677
2016-02-27	12876	805127	2305285	1116271
2016-02-28	12800	817627	2316230	1121428
2016-02-29	10314	827524	2325725	1125909
2016-03-01	19947	845862	2343847	1134447
2016-03-02	22716	867983	2364286	1143710
2016-03-03	18872	876502	2381006	1151821
2016-03-04	19181	875250	2399255	1159960
2016-03-05	17548	882692	2419063	1168212
2016-03-06	14108	889326	2429871	1173575
2016-03-07	13964	894091	2439665	1178610
2016-03-08	18245	904773	2453428	1184969
2016-03-09	22271	919495	2493097	1200881
2016-03-10	27079	940166	2558074	1224531
2016-03-11	31949	965834	2649963	1257748
2016-03-12	34917	995397	2722544	1288629
2016-03-13	13022	1002876	2731374	1292478
2016-03-14	11902	1008765	2738187	1295838
2016-03-15	17444	1019275	2755624	1303998
2016-03-16	13936	1024745	2765939	1308209
2016-03-17	14140	1031465	2776310	1312646
2016-03-18	13612	1039155	2786788	1317226
2016-03-19	15298	1050019	2798355	1322530
2016-03-20	14446	1056312	2808402	1327248
2016-03-21	14854	1065580	2815849	1330649
2016-03-22	17092	1073922	2827286	1335829
2016-03-23	49997	1118016	2961763	1390254
2016-03-24	20136	1134073	2976305	1396772
2016-03-25	18289	1149030	2991353	1403590
2016-03-26	16319	1161892	3004498	1409788
2016-03-27	14669	1172610	3016996	1415134
2016-03-28	14283	1181421	3025108	1419347
2016-03-29	15919	1191318	3036966	1424864
2016-03-30	17149	1203190	3051501	1430983
2016-03-31	19470	1216895	3065776	1437416
2016-04-01	23270	1234461	3079838	1443410
2016-04-02	21929	1251826	3096045	1450254
2016-04-03	13111	1260259	3106488	1454780
2016-04-04	13745	1267609	3115861	1458811
2016-04-05	40968	1302298	3203268	1501761
2016-04-06	19312	1315277	3221610	1510323
2016-04-07	18179	1327023	3240491	1519063
2016-04-08	25562	1346323	3262278	1529105
2016-04-09	33943	1375867	3754750	1774863
2016-04-10	15023	1385416	3765189	1779787
2016-04-11	16801	1395752	3777039	1785153
2016-04-12	24072	1413252	3801207	1795932
2016-04-13	28546	1435512	3831441	1808483
2016-04-14	44146	1473802	3887981	1829176
2016-04-15	22416	1490678	3911726	1839092
2016-04-16	29563	1516086	3934413	1848694
2016-04-17	28158	1539452	3946533	1854108
2016-04-18	29494	1563286	3970783	1864863
2016-04-19	27036	1584435	3996565	1875759
2016-04-20	28231	1606038	4025455	1889105
2016-04-21	24894	1623387	4046057	1897670
2016-04-22	31511	1648329	4081444	1910762
2016-04-23	17765	1659432	4095185	1916110
2016-04-24	15655	1669911	4105951	1920770
2016-04-25	46629	1709986	4116939	1925714
2016-04-26	52960	1756182	4133705	1933134
2016-04-27	49003	1776864	4149275	1939707
2016-04-28	40904	1808452	4168904	1948269
2016-04-29	27917	1822328	4182564	1953775
2016-04-30	26780	1833682	4195760	1959253
2016-05-01	32335	1856048	4207802	1963977
2016-05-02	34687	1878172	4215803	1967652
2016-05-03	27703	1887982	4227677	1971832
2016-05-04	76797	1950154	4306651	2012824
2016-05-05	125417	2063230	4485577	2101080
2016-05-06	152987	2203939	4802851	2242548
2016-05-07	150590	2336546	5115896	2382816
2016-05-08	105411	2421838	5311924	2470403
2016-05-09	44456	2451891	5363966	2493403
2016-05-10	52601	2491806	5430166	2522232
2016-05-11	158392	2638800	5757160	2670353
2016-05-12	134919	2757657	6024128	2790318
2016-05-13	98282	2828893	6225920	2877039
2016-05-14	20263	2837826	6242574	2884212
2016-05-15	17051	2844135	6253265	2888921
2016-05-16	17441	2846023	6260895	2892429
2016-05-17	21151	2854625	6274852	2898587
2016-05-18	22945	2863663	6292016	2905986
2016-05-19	23032	2874176	6308390	2913053
2016-05-20	25320	2884263	6321876	2918662
2016-05-21	28612	2902374	6341574	2927333
2016-05-22	18114	2908928	6350128	2931107
2016-05-23	19033	2914055	6357923	2934741
2016-05-24	24006	2925248	6373333	2941254
2016-05-25	24892	2938127	6389830	2947802
2016-05-26	25998	2951599	6405664	2953890
2016-05-27	24299	2963039	6423577	2961041
2016-05-28	25781	2976036	6439311	2967355
2016-05-29	17249	2982976	6448609	2971237
2016-05-30	20161	2983167	6455883	2974195
2016-05-31	25903	2986371	6474281	2982037
2016-06-01	46361	3013874	6510634	3001251
2016-06-02	75939	3070735	6592806	3041366
2016-06-03	99321	3152529	6724682	3104714
2016-06-04	63954	3202436	6781933	3133009
2016-06-05	56876	3245382	6818807	3158414
2016-06-06	47269	3274430	6850018	3173878
2016-06-07	52003	3304176	6885836	3191003
2016-06-08	62932	3340046	6934948	3215314
2016-06-09	53367	3361480	6981239	3245881
2016-06-10	54285	3380853	7038457	3272785
2016-06-11	52431	3420280	7083435	3294067
2016-06-12	45538	3453933	7116252	3304676
2016-06-13	48372	3484880	7146981	3315556
2016-06-14	62230	3533186	7189870	3331526
2016-06-15	106700	3625776	7259590	3361331
2016-06-16	145994	3758315	7387833	3421235
2016-06-17	39257	3782288	7405606	3428266
2016-06-18	28320	3796178	7421986	3435051
2016-06-19	24874	3806212	7430350	3438626
2016-06-20	26908	3816044	7437254	3442247
2016-06-21	34325	3800375	7444283	3444767
2016-06-22	33573	3813827	7463306	3452576
2016-06-23	33190	3828753	7483588	3461585
2016-06-24	37860	3850296	7502243	3470317
2016-06-25	38783	3874429	7518562	3478854
2016-06-26	26788	3886961	7526783	3482430
2016-06-27	29690	3900769	7533349	3485336
2016-06-28	50619	3934256	7557038	3495065
2016-06-29	37290	3952135	7573348	3501497
2016-06-30	30726	3959539	7591000	3509301
2016-07-01	40070	3977701	7610500	3517742
2016-07-02	46119	4010875	7628885	3525420
2016-07-03	33899	4031077	7637172	3529174
2016-07-04	30025	4020200	7449107	3434843
2016-07-05	32669	4033584	7464364	3441237
2016-07-06	37667	4053102	7481476	3448202
2016-07-07	147861	4175416	7497420	3454866
2016-07-08	52314	4193796	7507654	3458683
2016-07-09	32986	4211793	7524184	3465461
2016-07-10	27530	4222533	7533386	3469543
2016-07-11	34784	4233290	7539629	3472586
2016-07-12	45255	4249991	7556900	3480105
2016-07-13	60663	4266537	7579951	3491170
2016-07-14	40983	4285123	7597638	3498783
2016-07-15	32344	4287909	7614055	3505304
2016-07-16	40676	4300452	7640659	3517818
2016-07-17	24302	4295277	7651002	3522218
2016-07-18	31077	4299348	7660566	3527264
2016-07-19	66066	4337223	7705578	3548640
2016-07-20	49947	4362307	7733651	3559973
2016-07-21	35973	4366771	7753674	3568529
2016-07-22	31413	4380432	7773236	3575540
2016-07-23	32715	4397508	7789235	3582042
2016-07-24	26640	4377492	7799693	3585706
2016-07-25	34270	4358797	7807458	3589051
2016-07-26	37565	4347398	7826653	3596533
2016-07-27	40709	4347217	7851090	3604498
2016-07-28	213165	4532504	7880777	3612042
2016-07-29	299226	4805213	7912978	3620643
2016-07-30	123054	4895887	7936381	3628067
2016-07-31	27109	4888466	7945248	3632293
2016-08-01	45770	4906557	7953785	3635992
2016-08-02	94017	4923930	7967995	3640942
2016-08-03	76585	4875042	7988633	3645991
2016-08-04	75666	4797700	7988013	3642604
2016-08-05	71397	4718443	7955538	3624950
2016-08-06	61635	4674609	7953297	3620209
2016-08-07	52589	4682746	7948000	3617523
2016-08-08	63434	4693608	7933675	3611322
2016-08-09	64923	4600098	7779581	3538939
2016-08-10	294429	4759720	7945046	3609357
2016-08-11	80621	4742108	8000050	3629027
2016-08-12	96828	4818675	8149940	3676655
2016-08-13	82689	4884304	8245117	3706718
2016-08-14	92941	4959843	8324110	3731495
2016-08-15	140673	5079430	8353710	3741718
2016-08-16	80663	5137217	8399290	3756827
2016-08-17	65911	5180141	8446214	3772227
2016-08-18	97644	5252506	8505972	3792186
2016-08-19	50471	5274387	8546696	3806947
2016-08-20	42700	5298993	8575875	3817053
2016-08-21	37709	5317805	8600124	3825939
2016-08-22	44860	5338685	8613490	3831064
2016-08-23	46893	5360875	8645703	3843437
2016-08-24	51733	5386635	8694357	3860309
2016-08-25	57422	5419781	8746196	3879957
2016-08-26	47359	5441393	8783630	3895053
2016-08-27	43968	5468146	8817339	3907683
2016-08-28	41346	5489359	8837325	3915723
2016-08-29	45577	5509088	8852242	3921872
2016-08-30	64595	5527300	8926004	3945781
2016-08-31	50298	5501695	8958231	3958384
2016-09-01	65822	5468189	9004929	3974550
2016-09-02	69444	5474034	9068787	3994190
2016-09-03	49750	5466960	9106863	4005471
2016-09-04	39364	5459093	9128415	4013183
2016-09-05	45937	5453071	9142447	4018526
2016-09-06	48913	5439124	9162395	4025913
2016-09-07	48263	5434076	9199482	4037923
2016-09-08	48839	5428659	9236423	4050187
2016-09-09	45347	5421606	9272323	4061222
2016-09-10	50537	5426643	9310976	4073101
2016-09-11	52798	5431108	9335491	4082041
2016-09-12	49366	5418288	9335120	4080388
2016-09-13	51211	5362711	9328299	4069920
2016-09-14	52731	5269493	9352610	4076492
2016-09-15	58488	5288750	9404748	4094911
2016-09-16	60516	5321024	9461802	4114199
2016-09-17	57937	5354126	9512186	4130421
2016-09-18	45371	5372664	9537022	4139024
2016-09-19	50075	5388557	9554875	4145962
2016-09-20	55741	5410760	9594410	4157848
2016-09-21	60794	5438412	9643622	4176186
2016-09-22	60896	5461468	9698553	4195169
2016-09-23	51621	5474351	9739613	4207978
2016-09-24	48613	5496201	9776211	4218141
2016-09-25	41223	5507755	9794951	4225033
2016-09-26	63874	5521049	9810250	4230558
2016-09-27	85618	5569429	9873770	4258363
2016-09-28	128522	5667233	9947737	4283713
2016-09-29	61070	5688334	9995377	4301446
2016-09-30	57705	5699931	10037993	4318239
2016-10-01	110629	5776629	10072588	4330873
2016-10-02	88078	5835000	10101901	4342386
2016-10-03	86249	5888662	10121776	4350156
2016-10-04	85154	5936244	10165068	4364927
2016-10-05	106987	5895418	10227965	4389473
2016-10-06	112825	5955993	10281049	4412698
2016-10-07	160636	6083687	10375407	4462121
2016-10-08	107982	6164160	10427149	4482471
2016-10-09	86700	6216208	10451482	4492218
2016-10-10	127932	6299108	10497583	4515507
2016-10-11	219282	6457782	10593335	4568586
2016-10-12	416127	6833373	10784059	4686286
2016-10-13	242367	7043468	10945779	4755747
2016-10-14	260649	7263520	11082789	4817428
2016-10-15	395604	7635036	11392435	4979106
2016-10-16	1024456	8629467	12326038	5445987
2016-10-17	503343	9067118	12591298	5573272
2016-10-18	793732	9812034	13232387	5884750
2016-10-19	442718	10220121	13643487	6067143
2016-10-20	102372	10291291	13715581	6089742
2016-10-21	100409	10359030	13801172	6117285
2016-10-22	103477	10436087	13862433	6138720
2016-10-23	74714	10476573	13894301	6151533
2016-10-24	87132	10526418	13915973	6160846
2016-10-25	121141	10606899	13976858	6180527
2016-10-26	98630	10492225	14010381	6193943
2016-10-27	95721	10288709	14014881	6193404
2016-10-28	80590	10246128	14052395	6205643
2016-10-29	84966	10304036	14100825	6223087
2016-10-30	58223	10316344	14128844	6234102
2016-10-31	66534	10288854	14147111	6241360
2016-11-01	134054	10346362	14178080	6255440
2016-11-02	146372	10417254	14233560	6276573
2016-11-03	96226	10442136	14322170	6308186
2016-11-04	89419	10469954	14413570	6332498
2016-11-05	91651	10509057	14505009	6356711
2016-11-06	136042	10581690	14899233	6468005
2016-11-07	93925	10610586	14990093	6491705
2016-11-08	124534	10440754	15102386	6518229
2016-11-09	185900	10546152	15302275	6542346
2016-11-10	155591	10605038	15448764	6574828
2016-11-11	140729	10663215	15651332	6639971
2016-11-12	96431	10666760	15719527	6659450
2016-11-13	76688	10602819	15759390	6670532
2016-11-14	85096	10607313	15618630	6590069
